净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2021-03-26,1.1025,1.1025,1.82,开放申购,开放赎回,nan
2021-03-29,1.1002,1.1002,-0.21,开放申购,开放赎回,nan
2021-03-30,1.1089,1.1089,0.79,开放申购,开放赎回,nan
2021-03-31,1.106,1.106,-0.26,开放申购,开放赎回,nan
2021-04-01,1.1207,1.1207,1.33,开放申购,开放赎回,nan
2021-04-02,1.125,1.125,0.38,开放申购,开放赎回,nan
2021-04-06,1.1215,1.1215,-0.31,开放申购,开放赎回,nan
2021-04-07,1.115,1.115,-0.58,开放申购,开放赎回,nan
2021-04-08,1.1261,1.1261,1.0,开放申购,开放赎回,nan
2021-04-09,1.1172,1.1172,-0.79,开放申购,开放赎回,nan
2021-04-12,1.0905,1.0905,-2.39,开放申购,开放赎回,nan
2021-04-13,1.096,1.096,0.5,开放申购,开放赎回,nan
2021-04-14,1.1046,1.1046,0.78,开放申购,开放赎回,nan
2021-04-15,1.1044,1.1044,-0.02,开放申购,开放赎回,nan
2021-04-16,1.1075,1.1075,0.28,开放申购,开放赎回,nan
2021-04-19,1.1234,1.1234,1.44,开放申购,开放赎回,nan
2021-04-20,1.127,1.127,0.32,开放申购,开放赎回,nan
2021-04-21,1.1461,1.1461,1.69,开放申购,开放赎回,nan
2021-04-22,1.1501,1.1501,0.35,开放申购,开放赎回,nan
2021-04-23,1.1621,1.1621,1.04,开放申购,开放赎回,nan
2021-04-26,1.16,1.16,-0.18,开放申购,开放赎回,nan
2021-04-27,1.1791,1.1791,1.65,开放申购,开放赎回,nan
2021-04-28,1.1876,1.1876,0.72,开放申购,开放赎回,nan
2021-04-29,1.186,1.186,-0.13,开放申购,开放赎回,nan
2021-04-30,1.2027,1.2027,1.41,开放申购,开放赎回,nan
2021-05-06,1.17,1.17,-2.72,开放申购,开放赎回,nan
2021-05-07,1.1383,1.1383,-2.71,开放申购,开放赎回,nan
2021-05-10,1.1452,1.1452,0.61,开放申购,开放赎回,nan
2021-05-11,1.1585,1.1585,1.16,开放申购,开放赎回,nan
2021-05-12,1.1767,1.1767,1.57,开放申购,开放赎回,nan
2021-05-13,1.1882,1.1882,0.98,开放申购,开放赎回,nan
2021-05-14,1.2065,1.2065,1.54,开放申购,开放赎回,nan
2021-05-17,1.224,1.224,1.45,开放申购,开放赎回,nan
2021-05-18,1.2186,1.2186,-0.44,开放申购,开放赎回,nan
2021-05-19,1.2113,1.2113,-0.6,开放申购,开放赎回,nan
2021-05-20,1.2215,1.2215,0.84,开放申购,开放赎回,nan
2021-05-21,1.2063,1.2063,-1.24,开放申购,开放赎回,nan
2021-05-24,1.2021,1.2021,-0.35,开放申购,开放赎回,nan
2021-05-25,1.2258,1.2258,1.97,开放申购,开放赎回,nan
2021-05-26,1.2322,1.2322,0.52,开放申购,开放赎回,nan
2021-05-27,1.2388,1.2388,0.54,开放申购,开放赎回,nan
2021-05-28,1.217,1.217,-1.76,开放申购,开放赎回,nan
2021-05-31,1.2361,1.2361,1.57,开放申购,开放赎回,nan
2021-06-01,1.2462,1.2462,0.82,开放申购,开放赎回,nan
2021-06-02,1.2246,1.2246,-1.73,开放申购,开放赎回,nan
2021-06-03,1.2106,1.2106,-1.14,开放申购,开放赎回,nan
2021-06-04,1.2183,1.2183,0.64,开放申购,开放赎回,nan
2021-06-07,1.2269,1.2269,0.71,开放申购,开放赎回,nan
2021-06-08,1.211,1.211,-1.3,开放申购,开放赎回,nan
2021-06-09,1.2083,1.2083,-0.22,开放申购,开放赎回,nan
2021-06-10,1.2139,1.2139,0.46,开放申购,开放赎回,nan
2021-06-11,1.2047,1.2047,-0.76,开放申购,开放赎回,nan
2021-06-15,1.1867,1.1867,-1.49,开放申购,开放赎回,nan
2021-06-16,1.1609,1.1609,-2.17,开放申购,开放赎回,nan
2021-06-17,1.1676,1.1676,0.58,开放申购,开放赎回,nan
2021-06-18,1.1765,1.1765,0.76,开放申购,开放赎回,nan
2021-06-21,1.1915,1.1915,1.27,开放申购,开放赎回,nan
2021-06-22,1.2019,1.2019,0.87,开放申购,开放赎回,nan
2021-06-23,1.202,1.202,0.01,开放申购,开放赎回,nan
2021-06-24,1.1879,1.1879,-1.17,开放申购,开放赎回,nan
2021-06-25,1.2077,1.2077,1.67,开放申购,开放赎回,nan
2021-06-28,1.2252,1.2252,1.45,开放申购,开放赎回,nan
2021-06-29,1.2181,1.2181,-0.58,开放申购,开放赎回,nan
2021-06-30,1.2221,1.2221,0.33,开放申购,开放赎回,nan
2021-07-01,1.2315,1.2315,0.77,开放申购,开放赎回,nan
2021-07-02,1.1958,1.1958,-2.9,开放申购,开放赎回,nan
2021-07-05,1.1932,1.1932,-0.22,开放申购,开放赎回,nan
2021-07-06,1.1631,1.1631,-2.52,开放申购,开放赎回,nan
2021-07-07,1.1766,1.1766,1.16,开放申购,开放赎回,nan
2021-07-08,1.1553,1.1553,-1.81,开放申购,开放赎回,nan
2021-07-09,1.1562,1.1562,0.08,开放申购,开放赎回,nan
2021-07-12,1.1766,1.1766,1.76,开放申购,开放赎回,nan
2021-07-13,1.1828,1.1828,0.53,开放申购,开放赎回,nan
2021-07-14,1.1909,1.1909,0.68,开放申购,开放赎回,nan
2021-07-15,1.1868,1.1868,-0.34,开放申购,开放赎回,nan
2021-07-16,1.1719,1.1719,-1.26,开放申购,开放赎回,nan
2021-07-19,1.1819,1.1819,0.85,开放申购,开放赎回,nan
2021-07-20,1.1868,1.1868,0.41,开放申购,开放赎回,nan
2021-07-21,1.1952,1.1952,0.71,开放申购,开放赎回,nan
2021-07-22,1.1747,1.1747,-1.72,开放申购,开放赎回,nan
2021-07-23,1.1477,1.1477,-2.3,开放申购,开放赎回,nan
2021-07-26,1.1062,1.1062,-3.62,开放申购,开放赎回,nan
2021-07-27,1.0835,1.0835,-2.05,开放申购,开放赎回,nan
2021-07-28,1.1024,1.1024,1.74,开放申购,开放赎回,nan
2021-07-29,1.1172,1.1172,1.34,开放申购,开放赎回,nan
2021-07-30,1.1134,1.1134,-0.34,开放申购,开放赎回,nan
2021-08-02,1.1296,1.1296,1.46,开放申购,开放赎回,nan
2021-08-03,1.1694,1.1694,3.52,开放申购,开放赎回,nan
2021-08-04,1.1652,1.1652,-0.36,开放申购,开放赎回,nan
2021-08-05,1.155,1.155,-0.88,开放申购,开放赎回,nan
2021-08-06,1.1229,1.1229,-2.78,开放申购,开放赎回,nan
2021-08-09,1.1398,1.1398,1.51,开放申购,开放赎回,nan
2021-08-10,1.1459,1.1459,0.54,开放申购,开放赎回,nan
2021-08-11,1.1327,1.1327,-1.15,开放申购,开放赎回,nan
2021-08-12,1.1223,1.1223,-0.92,开放申购,开放赎回,nan
2021-08-13,1.1231,1.1231,0.07,开放申购,开放赎回,nan
2021-08-16,1.1284,1.1284,0.47,开放申购,开放赎回,nan
2021-08-17,1.0963,1.0963,-2.84,开放申购,开放赎回,nan
2021-08-18,1.1016,1.1016,0.48,开放申购,开放赎回,nan
2021-08-19,1.1068,1.1068,0.47,开放申购,开放赎回,nan
2021-08-20,1.0646,1.0646,-3.81,开放申购,开放赎回,nan
2021-08-23,1.0719,1.0719,0.69,开放申购,开放赎回,nan
2021-08-24,1.0838,1.0838,1.11,开放申购,开放赎回,nan
2021-08-25,1.0918,1.0918,0.74,开放申购,开放赎回,nan
2021-08-26,1.0619,1.0619,-2.74,开放申购,开放赎回,nan
2021-08-27,1.0537,1.0537,-0.77,开放申购,开放赎回,nan
2021-08-30,1.0455,1.0455,-0.78,开放申购,开放赎回,nan
2021-08-31,1.0378,1.0378,-0.74,开放申购,开放赎回,nan
2021-09-01,1.0463,1.0463,0.82,开放申购,开放赎回,nan
2021-09-02,1.0308,1.0308,-1.48,开放申购,开放赎回,nan
2021-09-03,1.0376,1.0376,0.66,开放申购,开放赎回,nan
2021-09-06,1.0704,1.0704,3.16,开放申购,开放赎回,nan
2021-09-07,1.0699,1.0699,-0.05,开放申购,开放赎回,nan
2021-09-08,1.0658,1.0658,-0.38,开放申购,开放赎回,nan
2021-09-09,1.0654,1.0654,-0.04,开放申购,开放赎回,nan
2021-09-10,1.0569,1.0569,-0.8,开放申购,开放赎回,nan
2021-09-13,1.0563,1.0563,-0.06,开放申购,开放赎回,nan
2021-09-14,1.0594,1.0594,0.29,开放申购,开放赎回,nan
2021-09-15,1.051,1.051,-0.79,开放申购,开放赎回,nan
2021-09-16,1.0486,1.0486,-0.23,开放申购,开放赎回,nan
2021-09-17,1.0747,1.0747,2.49,开放申购,开放赎回,nan
2021-09-22,1.0728,1.0728,-0.18,开放申购,开放赎回,nan
2021-09-23,1.0736,1.0736,0.07,开放申购,开放赎回,nan
2021-09-24,1.0772,1.0772,0.34,开放申购,开放赎回,nan
2021-09-27,1.0817,1.0817,0.42,开放申购,开放赎回,nan
2021-09-28,1.0767,1.0767,-0.46,开放申购,开放赎回,nan
2021-09-29,1.0608,1.0608,-1.48,开放申购,开放赎回,nan
2021-09-30,1.0709,1.0709,0.95,开放申购,开放赎回,nan
