净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2021-04-14,2.017,2.017,2.44,开放申购,开放赎回,nan
2021-04-15,2.013,2.013,-0.2,开放申购,开放赎回,nan
2021-04-16,2.005,2.005,-0.4,开放申购,开放赎回,nan
2021-04-19,2.108,2.108,5.14,开放申购,开放赎回,nan
2021-04-20,2.113,2.113,0.24,开放申购,开放赎回,nan
2021-04-21,2.125,2.125,0.57,开放申购,开放赎回,nan
2021-04-22,2.152,2.152,1.27,开放申购,开放赎回,nan
2021-04-23,2.181,2.181,1.35,开放申购,开放赎回,nan
2021-04-26,2.146,2.146,-1.6,开放申购,开放赎回,nan
2021-04-27,2.161,2.161,0.7,开放申购,开放赎回,nan
2021-04-28,2.21,2.21,2.27,开放申购,开放赎回,nan
2021-04-29,2.223,2.223,0.59,开放申购,开放赎回,nan
2021-04-30,2.252,2.252,1.3,开放申购,开放赎回,nan
2021-05-06,2.224,2.224,-1.24,开放申购,开放赎回,nan
2021-05-07,2.145,2.145,-3.55,开放申购,开放赎回,nan
2021-05-10,2.148,2.148,0.14,开放申购,开放赎回,nan
2021-05-11,2.148,2.148,0.0,开放申购,开放赎回,nan
2021-05-12,2.151,2.151,0.14,开放申购,开放赎回,nan
2021-05-13,2.13,2.13,-0.98,开放申购,开放赎回,nan
2021-05-14,2.197,2.197,3.15,开放申购,开放赎回,nan
2021-05-17,2.259,2.259,2.82,开放申购,开放赎回,nan
2021-05-18,2.255,2.255,-0.18,开放申购,开放赎回,nan
2021-05-19,2.272,2.272,0.75,开放申购,开放赎回,nan
2021-05-20,2.298,2.298,1.14,开放申购,开放赎回,nan
2021-05-21,2.268,2.268,-1.31,开放申购,开放赎回,nan
2021-05-24,2.308,2.308,1.76,开放申购,开放赎回,nan
2021-05-25,2.397,2.397,3.86,开放申购,开放赎回,nan
2021-05-26,2.361,2.361,-1.5,开放申购,开放赎回,nan
2021-05-27,2.353,2.353,-0.34,开放申购,开放赎回,nan
2021-05-28,2.36,2.36,0.3,开放申购,开放赎回,nan
2021-05-31,2.398,2.398,1.61,开放申购,开放赎回,nan
2021-06-01,2.386,2.386,-0.5,开放申购,开放赎回,nan
2021-06-02,2.35,2.35,-1.51,开放申购,开放赎回,nan
2021-06-03,2.321,2.321,-1.23,开放申购,开放赎回,nan
2021-06-04,2.33,2.33,0.39,开放申购,开放赎回,nan
2021-06-07,2.319,2.319,-0.47,开放申购,开放赎回,nan
2021-06-08,2.317,2.317,-0.09,开放申购,开放赎回,nan
2021-06-09,2.339,2.339,0.95,开放申购,开放赎回,nan
2021-06-10,2.374,2.374,1.5,开放申购,开放赎回,nan
2021-06-11,2.389,2.389,0.63,开放申购,开放赎回,nan
2021-06-15,2.391,2.391,0.08,开放申购,开放赎回,nan
2021-06-16,2.287,2.287,-4.35,开放申购,开放赎回,nan
2021-06-17,2.334,2.334,2.06,开放申购,开放赎回,nan
2021-06-18,2.348,2.348,0.6,开放申购,开放赎回,nan
2021-06-21,2.362,2.362,0.6,开放申购,开放赎回,nan
2021-06-22,2.365,2.365,0.13,开放申购,开放赎回,nan
2021-06-23,2.387,2.387,0.93,开放申购,开放赎回,nan
2021-06-24,2.376,2.376,-0.46,开放申购,开放赎回,nan
2021-06-25,2.424,2.424,2.02,开放申购,开放赎回,nan
2021-06-28,2.443,2.443,0.78,开放申购,开放赎回,nan
2021-06-29,2.451,2.451,0.33,开放申购,开放赎回,nan
2021-06-30,2.487,2.487,1.47,开放申购,开放赎回,nan
2021-07-01,2.487,2.487,0.0,开放申购,开放赎回,nan
2021-07-02,2.381,2.381,-4.26,开放申购,开放赎回,nan
2021-07-05,2.388,2.388,0.29,开放申购,开放赎回,nan
2021-07-06,2.369,2.369,-0.8,开放申购,开放赎回,nan
2021-07-07,2.449,2.449,3.38,开放申购,开放赎回,nan
2021-07-08,2.48,2.48,1.27,开放申购,开放赎回,nan
2021-07-09,2.454,2.454,-1.05,开放申购,开放赎回,nan
2021-07-12,2.544,2.544,3.67,开放申购,开放赎回,nan
2021-07-13,2.536,2.536,-0.31,开放申购,开放赎回,nan
2021-07-14,2.53,2.53,-0.24,开放申购,开放赎回,nan
2021-07-15,2.574,2.574,1.74,开放申购,开放赎回,nan
2021-07-16,2.515,2.515,-2.29,开放申购,开放赎回,nan
2021-07-19,2.528,2.528,0.52,开放申购,开放赎回,nan
2021-07-20,2.519,2.519,-0.36,开放申购,开放赎回,nan
2021-07-21,2.578,2.578,2.34,开放申购,开放赎回,nan
2021-07-22,2.588,2.588,0.39,开放申购,开放赎回,nan
2021-07-23,2.532,2.532,-2.16,开放申购,开放赎回,nan
2021-07-26,2.443,2.443,-3.52,开放申购,开放赎回,nan
2021-07-27,2.33,2.33,-4.63,开放申购,开放赎回,nan
2021-07-28,2.331,2.331,0.04,开放申购,开放赎回,nan
2021-07-29,2.391,2.391,2.57,开放申购,开放赎回,nan
2021-07-30,2.371,2.371,-0.84,开放申购,开放赎回,nan
2021-08-02,2.419,2.419,2.02,开放申购,开放赎回,nan
2021-08-03,2.417,2.417,-0.08,开放申购,开放赎回,nan
2021-08-03,2.417,2.417,-0.08,开放申购,开放赎回,nan
2021-08-04,2.457,2.457,1.65,开放申购,开放赎回,nan
2021-08-05,2.415,2.415,-1.71,开放申购,开放赎回,nan
2021-08-06,2.41,2.41,-0.21,开放申购,开放赎回,nan
2021-08-09,2.416,2.416,0.25,开放申购,开放赎回,nan
2021-08-10,2.421,2.421,0.21,开放申购,开放赎回,nan
2021-08-11,2.425,2.425,0.17,开放申购,开放赎回,nan
2021-08-12,2.388,2.388,-1.53,开放申购,开放赎回,nan
2021-08-13,2.35,2.35,-1.59,开放申购,开放赎回,nan
2021-08-16,2.321,2.321,-1.23,开放申购,开放赎回,nan
2021-08-17,2.274,2.274,-2.02,开放申购,开放赎回,nan
2021-08-18,2.296,2.296,0.97,开放申购,开放赎回,nan
2021-08-19,2.317,2.317,0.91,开放申购,开放赎回,nan
2021-08-20,2.247,2.247,-3.02,开放申购,开放赎回,nan
2021-08-23,2.325,2.325,3.47,开放申购,开放赎回,nan
2021-08-24,2.337,2.337,0.52,开放申购,开放赎回,nan
2021-08-25,2.311,2.311,-1.11,开放申购,开放赎回,nan
2021-08-26,2.237,2.237,-3.2,开放申购,开放赎回,nan
2021-08-27,2.218,2.218,-0.85,开放申购,开放赎回,nan
2021-08-30,2.176,2.176,-1.89,开放申购,开放赎回,nan
2021-09-01,2.16,2.16,0.14,开放申购,开放赎回,nan
2021-09-02,2.157,2.157,-0.14,开放申购,开放赎回,nan
2021-09-03,2.157,2.157,0.0,开放申购,开放赎回,nan
2021-09-06,2.262,2.262,4.87,开放申购,开放赎回,nan
2021-09-07,2.269,2.269,0.31,开放申购,开放赎回,nan
2021-09-08,2.264,2.264,-0.22,开放申购,开放赎回,nan
2021-09-09,2.245,2.245,-0.84,开放申购,开放赎回,nan
2021-09-10,2.255,2.255,0.45,开放申购,开放赎回,nan
2021-09-13,2.247,2.247,-0.35,开放申购,开放赎回,nan
2021-09-14,2.258,2.258,0.49,开放申购,开放赎回,nan
2021-09-15,2.241,2.241,-0.75,开放申购,开放赎回,nan
2021-09-16,2.213,2.213,-1.25,开放申购,开放赎回,nan
2021-09-17,2.232,2.232,0.86,开放申购,开放赎回,nan
2021-09-22,2.224,2.224,-0.36,开放申购,开放赎回,nan
2021-09-23,2.235,2.235,0.49,开放申购,开放赎回,nan
2021-09-24,2.253,2.253,0.81,开放申购,开放赎回,nan
2021-09-27,2.278,2.278,1.11,开放申购,开放赎回,nan
2021-09-28,2.284,2.284,0.26,开放申购,开放赎回,nan
2021-09-29,2.28,2.28,-0.18,开放申购,开放赎回,nan
2021-09-30,2.329,2.329,2.15,开放申购,开放赎回,nan
